order_id,customer_id,product_id,store_id,employee_id,order_date,quantity,unit_price,discount_pct,payment_method,order_status
11996,1313,246,15,27,2023-05-16,5,594.34,0.2,PayPal,Shipped
11997,434,140,6,9,2023-07-10,2,257.08,0.0,Debit Card,Returned
11998,1578,278,4,34,2025-10-27,2,98.31,0.15,PayPal,Completed
11999,1365,120,12,11,2023-01-17,3,346.06,0.0,Credit Card,Returned
12000,1284,194,6,14,2024-03-17,4,35.78,0.15,Debit Card,Completed
12001,83,82,8,24,2024-10-27,2,166.87,0.1,Cash,Completed
12002,1600,292,3,43,2025-07-25,4,398.38,0.0,Gift Card,Shipped
12003,600,194,15,44,2023-06-14,6,35.78,0.2,Gift Card,Completed
12004,693,15,6,9,2024-02-17,4,454.62,0.0,Gift Card,Completed
12005,351,98,14,8,2023-03-26,1,263.06,0.05,Cash,Returned
12006,1804,91,1,22,2025-12-18,6,406.77,0.05,Debit Card,Pending
12007,174,74,2,28,2023-09-19,4,292.63,0.05,Debit Card,Shipped
12008,359,159,6,9,2023-10-29,4,323.53,0.05,PayPal,Completed
12009,1601,57,1,41,2024-03-17,6,207.9,0.0,Debit Card,Completed
12010,810,49,12,11,2025-08-18,3,148.66,0.15,PayPal,Returned
12011,1411,220,15,32,2025-09-01,1,357.02,0.2,Credit Card,Returned
12012,679,219,4,35,2025-04-29,4,243.18,0.0,Cash,Cancelled
12013,338,265,7,2,2025-12-28,1,348.49,0.0,Debit Card,Completed
12014,945,187,10,6,2025-02-18,3,226.55,0.05,Credit Card,Completed
12015,1103,235,10,21,2023-04-07,1,265.0,0.0,Cash,Completed
12016,821,241,11,7,2025-10-28,6,108.19,0.05,Debit Card,Shipped
12017,1263,37,4,34,2024-02-17,6,91.98,0.0,Gift Card,Returned
12018,1853,249,9,38,2023-05-27,3,471.0,0.0,PayPal,Pending
12019,453,25,14,47,2025-09-06,1,323.92,0.0,Cash,Pending
12020,1225,200,3,31,2024-02-12,3,214.09,0.0,Debit Card,Cancelled
12021,1780,15,7,2,2024-10-06,1,454.62,0.0,Credit Card,Completed
12022,1473,177,2,37,2023-08-17,4,467.22,0.2,Cash,Completed
12023,705,170,2,37,2023-09-02,2,260.29,0.0,Debit Card,Shipped
12024,1648,295,13,30,2025-05-12,3,647.12,0.0,Credit Card,Completed
12025,140,220,7,40,2023-02-14,3,357.02,0.0,Cash,Pending
12026,9,237,2,37,2023-12-28,6,159.44,0.15,Cash,Cancelled
12027,905,168,3,43,2025-10-26,2,303.92,0.1,Credit Card,Completed
12028,1968,77,14,47,2023-03-09,4,442.92,0.15,Credit Card,Completed
12029,1901,139,4,26,2023-11-11,1,334.0,0.05,Debit Card,Cancelled
12030,67,119,13,49,2023-06-09,3,63.82,0.1,PayPal,Cancelled
12031,1309,123,7,2,2024-08-02,3,203.09,0.0,Credit Card,Pending
12032,641,271,14,47,2024-05-14,6,316.69,0.0,Gift Card,Completed
12033,39,25,8,24,2024-08-08,3,323.92,0.05,Gift Card,Completed
12034,570,285,15,18,2025-07-31,2,313.87,0.15,Debit Card,Shipped
12035,1631,152,3,43,2024-01-07,6,290.47,0.2,PayPal,Completed
12036,1786,184,9,25,2023-01-29,6,304.08,0.0,Credit Card,Completed
12037,438,210,5,23,2025-08-14,1,77.07,0.15,Cash,Shipped
12038,1042,297,14,47,2025-03-24,2,334.26,0.0,Gift Card,Completed
12039,200,185,8,24,2023-02-11,3,357.71,0.2,Gift Card,Completed
12040,812,66,12,10,2023-12-07,3,330.95,0.0,PayPal,Completed
12041,1783,34,9,25,2024-12-20,1,71.12,0.05,Gift Card,Pending
12042,333,14,4,26,2024-06-05,2,379.66,0.05,PayPal,Completed
12043,485,230,6,14,2024-10-12,4,49.56,0.1,Gift Card,Shipped
12044,279,184,10,29,2023-06-21,6,304.08,0.0,PayPal,Completed
12045,299,150,11,7,2023-01-04,3,157.31,0.15,Gift Card,Completed
12046,1394,146,15,15,2024-05-07,2,309.25,0.05,PayPal,Completed
12047,258,281,6,9,2023-09-06,5,125.56,0.0,Gift Card,Shipped
12048,1839,79,7,2,2025-11-03,4,143.89,0.1,Debit Card,Completed
12049,533,294,4,26,2025-01-24,1,345.43,0.15,Gift Card,Pending
12050,1885,192,6,14,2025-08-27,6,29.92,0.0,Debit Card,Completed
12051,323,277,2,45,2024-03-29,6,320.72,0.0,Credit Card,Completed
12052,1737,126,12,10,2024-11-22,6,333.86,0.0,Credit Card,Completed
12053,142,237,14,8,2025-08-31,3,159.44,0.0,Cash,Pending
12054,1039,189,9,25,2025-09-18,2,399.71,0.0,Cash,Completed
12055,1321,56,11,12,2025-06-09,4,176.55,0.15,PayPal,Completed
12056,1410,35,11,33,2024-04-09,6,53.95,0.15,Credit Card,Shipped
12057,466,181,15,16,2025-08-05,2,334.11,0.0,Gift Card,Cancelled
12058,1869,74,13,42,2024-02-14,4,292.63,0.05,PayPal,Cancelled
12059,727,164,14,8,2023-12-11,6,117.71,0.2,Credit Card,Shipped
12060,1612,233,13,49,2025-10-17,3,400.32,0.05,Credit Card,Returned
12061,1339,5,2,3,2025-10-26,3,136.89,0.0,PayPal,Completed
12062,789,162,12,11,2024-09-22,1,532.97,0.0,Gift Card,Completed
12063,565,121,14,8,2025-08-23,1,13.34,0.1,Debit Card,Completed
12064,1216,189,6,14,2023-10-28,3,399.71,0.1,Debit Card,Returned
12065,1012,212,11,7,2023-08-25,4,26.85,0.05,Credit Card,Shipped
12066,1063,120,12,11,2023-07-23,3,346.06,0.05,Cash,Completed
12067,854,31,12,10,2025-03-21,3,179.93,0.0,Credit Card,Completed
12068,1256,58,4,35,2023-03-27,4,76.76,0.1,Cash,Shipped
12069,1264,187,7,40,2025-06-12,1,226.55,0.0,Gift Card,Pending
12070,1351,153,9,25,2025-06-05,6,238.04,0.1,Debit Card,Completed
12071,20,177,4,26,2023-12-09,5,467.22,0.2,PayPal,Cancelled
12072,315,72,4,35,2023-01-24,4,301.36,0.15,Gift Card,Pending
12073,1558,264,12,11,2023-09-17,1,25.86,0.15,Cash,Completed
12074,72,81,8,39,2025-03-02,3,379.78,0.1,Credit Card,Completed
12075,1355,284,8,24,2025-04-18,2,413.62,0.1,PayPal,Pending
12076,1232,277,6,9,2023-04-06,4,320.72,0.05,Cash,Completed
12077,239,215,13,49,2025-04-20,5,108.22,0.0,PayPal,Completed
12078,491,289,15,15,2023-06-06,2,246.14,0.0,Cash,Completed
12079,1734,30,7,2,2025-08-23,3,544.88,0.15,PayPal,Cancelled
12080,1216,16,14,47,2025-03-15,2,561.32,0.1,Gift Card,Completed
12081,914,118,12,10,2024-02-24,5,145.14,0.0,PayPal,Completed
12082,461,91,9,25,2024-09-13,6,406.77,0.15,Debit Card,Completed
12083,141,76,7,2,2025-11-06,6,46.89,0.15,Debit Card,Completed
12084,536,17,1,41,2025-11-22,2,307.03,0.2,Cash,Shipped
12085,525,273,8,24,2025-06-12,5,265.88,0.1,PayPal,Returned
12086,1889,88,4,35,2023-10-23,4,291.53,0.15,Credit Card,Pending
12087,1696,134,12,10,2025-11-02,6,170.45,0.0,Cash,Shipped
12088,541,86,3,20,2023-10-30,6,302.91,0.0,Gift Card,Completed
12089,126,2,14,47,2024-02-04,4,35.98,0.1,Cash,Completed
12090,777,29,12,10,2024-11-04,4,197.73,0.0,Credit Card,Cancelled
12091,1028,141,13,46,2024-06-12,4,236.86,0.15,Credit Card,Completed
12092,1775,286,5,23,2023-12-09,4,217.06,0.2,Gift Card,Completed
12093,499,90,6,14,2023-03-05,1,483.64,0.0,Cash,Pending
12094,294,32,15,16,2023-07-25,3,162.12,0.05,PayPal,Completed
12095,1042,111,2,37,2023-10-15,6,123.3,0.0,Debit Card,Completed
12096,941,42,12,17,2025-06-19,2,483.01,0.0,Debit Card,Shipped
12097,263,125,3,20,2025-01-25,6,152.14,0.1,Gift Card,Completed
12098,1860,198,10,4,2023-03-14,1,125.5,0.0,Debit Card,Completed
12099,744,176,1,22,2025-03-28,2,171.51,0.15,Debit Card,Completed
12100,1572,164,4,35,2023-03-08,5,117.71,0.1,PayPal,Completed
12101,146,1,14,8,2024-11-12,4,31.01,0.15,PayPal,Pending
12102,888,74,9,25,2024-10-04,2,292.63,0.1,PayPal,Completed
12103,901,108,8,39,2024-06-25,2,603.53,0.2,Credit Card,Completed
12104,1012,19,4,34,2024-05-24,2,332.56,0.1,Credit Card,Cancelled
12105,1462,243,8,19,2025-04-21,4,523.63,0.15,Cash,Pending
12106,1023,238,10,21,2023-01-03,3,196.9,0.1,Debit Card,Completed
12107,1295,218,2,37,2024-01-27,2,95.1,0.15,Gift Card,Completed
12108,1258,34,4,35,2023-12-26,4,71.12,0.05,Gift Card,Completed
12109,82,248,11,33,2023-12-11,2,230.55,0.2,Credit Card,Completed
12110,1028,64,11,12,2024-10-25,6,566.62,0.0,Cash,Shipped
12111,1508,137,11,12,2024-12-18,6,47.19,0.15,Gift Card,Completed
12112,1825,157,14,47,2025-03-12,5,110.95,0.0,PayPal,Completed
12113,243,73,10,29,2024-12-16,4,68.44,0.2,Gift Card,Cancelled
12114,620,129,6,9,2024-06-21,1,267.03,0.1,Debit Card,Completed
12115,1588,117,1,22,2023-12-04,6,77.12,0.05,PayPal,Completed
12116,1478,111,12,17,2023-03-16,6,123.3,0.0,Credit Card,Pending
12117,606,157,5,1,2025-07-24,4,110.95,0.0,Gift Card,Pending
12118,655,273,1,41,2025-05-09,3,265.88,0.1,Cash,Completed
12119,1758,198,11,12,2023-04-21,2,125.5,0.05,PayPal,Completed
12120,16,139,14,8,2025-12-14,1,334.0,0.0,Cash,Completed
12121,1114,145,8,19,2025-09-06,3,328.64,0.1,Cash,Completed
12122,1921,261,10,4,2025-08-25,3,638.9,0.15,Cash,Pending
12123,545,295,13,46,2023-12-20,4,647.12,0.0,Debit Card,Completed
12124,1077,296,10,4,2024-06-16,1,81.85,0.2,Gift Card,Cancelled
12125,629,87,2,28,2024-09-16,1,321.84,0.0,Cash,Completed
12126,1766,261,9,25,2025-08-26,2,638.9,0.0,Gift Card,Completed
12127,1828,178,15,32,2025-03-13,6,41.87,0.05,Gift Card,Pending
12128,1401,14,9,38,2024-03-24,5,379.66,0.0,Debit Card,Completed
12129,32,57,7,40,2025-10-31,2,207.9,0.0,Credit Card,Shipped
12130,332,182,10,6,2023-05-23,3,543.63,0.0,Debit Card,Completed
12131,1377,188,1,22,2024-07-31,2,448.74,0.0,Credit Card,Completed
12132,124,54,1,50,2024-06-22,6,43.29,0.0,Gift Card,Completed
12133,1529,294,9,25,2025-09-04,2,345.43,0.1,Credit Card,Completed
12134,1590,200,10,4,2024-01-04,1,214.09,0.0,Gift Card,Completed
12135,893,123,4,26,2024-05-31,3,203.09,0.0,Debit Card,Returned
12136,390,300,10,4,2024-08-27,5,306.79,0.0,Credit Card,Completed
12137,986,217,3,43,2024-06-02,1,80.74,0.2,Debit Card,Pending
12138,1335,174,14,8,2023-08-11,3,62.11,0.1,Debit Card,Cancelled
12139,1799,163,4,26,2024-08-10,1,270.34,0.1,Cash,Shipped
12140,404,19,7,2,2023-07-30,1,332.56,0.0,Credit Card,Completed
12141,1109,290,9,38,2023-04-24,2,30.66,0.05,Gift Card,Completed
12142,1546,211,1,36,2023-07-04,4,199.85,0.0,Debit Card,Completed
12143,888,202,6,9,2023-11-16,5,211.09,0.1,Cash,Pending
12144,1304,273,15,5,2023-02-11,2,265.88,0.2,PayPal,Completed
12145,1994,91,14,47,2025-01-31,3,406.77,0.0,PayPal,Returned
12146,1217,49,5,23,2025-09-13,2,148.66,0.05,Debit Card,Completed
12147,1649,85,13,46,2024-05-31,1,347.38,0.2,Cash,Pending
12148,1591,79,7,2,2024-11-26,2,143.89,0.0,Credit Card,Completed
12149,1764,198,5,1,2025-09-03,4,125.5,0.0,Credit Card,Pending
12150,1358,14,14,8,2024-10-03,4,379.66,0.05,Credit Card,Completed
12151,1314,188,12,17,2023-12-03,2,448.74,0.0,Cash,Cancelled
12152,1950,42,11,33,2025-11-24,5,483.01,0.0,Cash,Cancelled
12153,1766,181,4,34,2025-09-10,3,334.11,0.0,Gift Card,Completed
12154,273,203,6,14,2023-12-13,5,511.82,0.2,Debit Card,Shipped
12155,361,46,1,36,2024-04-13,4,393.27,0.0,Gift Card,Cancelled
12156,931,83,11,33,2025-09-07,1,347.94,0.0,Gift Card,Completed
12157,1279,168,11,7,2024-02-06,3,303.92,0.2,Debit Card,Completed
12158,50,133,3,43,2025-08-15,4,321.54,0.0,Cash,Shipped
12159,306,287,6,14,2023-11-21,1,173.87,0.1,Gift Card,Returned
12160,1012,88,10,29,2025-10-02,2,291.53,0.0,PayPal,Shipped
12161,8,42,9,38,2025-10-20,4,483.01,0.0,Gift Card,Cancelled
12162,1507,64,3,20,2025-07-01,1,566.62,0.0,Gift Card,Returned
12163,1785,62,5,48,2023-02-17,3,539.25,0.0,PayPal,Cancelled
12164,1232,62,4,35,2024-07-19,4,539.25,0.0,PayPal,Completed
12165,1834,51,10,21,2025-09-08,5,190.91,0.0,Cash,Pending
12166,1311,53,9,25,2025-03-24,2,459.8,0.05,Gift Card,Completed
12167,1316,291,7,40,2024-02-11,6,9.1,0.05,Gift Card,Completed
12168,302,241,12,10,2023-07-27,3,108.19,0.0,PayPal,Completed
12169,1108,237,14,8,2024-04-20,2,159.44,0.2,Credit Card,Cancelled
12170,1835,146,5,23,2025-05-04,1,309.25,0.05,Gift Card,Completed
12171,544,13,13,46,2024-03-29,6,127.76,0.05,PayPal,Completed
12172,621,254,10,21,2023-03-18,4,307.61,0.0,Cash,Shipped
12173,565,287,15,32,2023-12-26,3,173.87,0.15,PayPal,Shipped
12174,728,289,8,39,2024-01-27,3,246.14,0.0,PayPal,Shipped
12175,1553,43,14,47,2023-12-23,6,121.68,0.15,Cash,Cancelled
12176,382,38,6,9,2024-09-08,4,142.98,0.0,PayPal,Completed
12177,1424,64,8,39,2023-06-03,4,566.62,0.0,PayPal,Cancelled
12178,1334,296,14,8,2023-07-31,2,81.85,0.0,PayPal,Completed
12179,321,103,14,8,2023-10-27,2,220.08,0.15,PayPal,Cancelled
12180,1303,198,2,45,2023-07-30,1,125.5,0.05,Gift Card,Shipped
12181,433,72,5,23,2023-01-22,4,301.36,0.0,Credit Card,Completed
12182,1422,283,5,48,2025-04-10,3,84.31,0.05,PayPal,Completed
12183,644,234,15,32,2025-12-24,4,314.58,0.05,Cash,Cancelled
12184,216,264,1,50,2023-06-08,6,25.86,0.0,Cash,Completed
12185,1111,154,6,9,2024-04-11,2,214.32,0.0,Cash,Shipped
12186,1604,81,10,29,2025-10-02,3,379.78,0.15,Cash,Cancelled
12187,1679,32,7,40,2025-09-17,1,162.12,0.1,Gift Card,Completed
12188,85,273,2,45,2024-07-20,4,265.88,0.0,Cash,Shipped
12189,748,285,7,40,2023-02-10,6,313.87,0.1,PayPal,Shipped
12190,48,34,4,35,2024-02-18,2,71.12,0.1,PayPal,Cancelled
12191,1388,173,1,50,2024-08-29,6,159.58,0.15,Credit Card,Completed
12192,1586,98,15,27,2023-11-12,1,263.06,0.15,Cash,Completed
12193,21,194,7,40,2024-04-04,3,35.78,0.1,Cash,Completed
12194,1245,21,15,5,2023-10-15,3,407.45,0.0,PayPal,Completed
12195,606,143,1,36,2023-06-13,2,511.76,0.05,Gift Card,Completed
12196,1776,221,8,19,2025-12-08,4,183.32,0.05,Credit Card,Completed
12197,1847,288,13,46,2024-05-23,6,367.22,0.0,PayPal,Shipped
12198,838,59,4,34,2023-07-25,4,239.55,0.15,Gift Card,Completed
12199,1328,263,4,26,2025-08-15,6,47.7,0.0,PayPal,Completed
12200,1037,239,13,30,2024-05-11,2,337.62,0.0,PayPal,Returned
12201,839,110,8,39,2025-07-11,4,570.1,0.0,Gift Card,Completed
12202,812,61,1,36,2025-09-16,5,172.42,0.0,Credit Card,Returned
12203,914,239,14,47,2024-05-02,2,337.62,0.05,Debit Card,Cancelled
12204,1582,6,9,25,2024-12-08,4,628.51,0.0,Cash,Completed
12205,1162,286,9,25,2025-08-18,1,217.06,0.15,PayPal,Pending
12206,1805,47,15,5,2025-01-01,6,126.89,0.1,Cash,Completed
12207,534,161,6,9,2024-07-21,4,322.86,0.05,Cash,Pending
12208,190,8,14,8,2025-12-23,1,143.64,0.1,Cash,Completed
12209,1120,10,4,35,2023-12-25,5,46.02,0.1,Gift Card,Returned
12210,1678,50,13,13,2023-08-06,4,564.26,0.0,Debit Card,Completed
12211,1623,174,7,40,2024-05-07,5,62.11,0.15,Debit Card,Cancelled
12212,1960,248,3,20,2023-02-21,6,230.55,0.1,Cash,Returned
12213,958,42,9,25,2024-03-04,6,483.01,0.0,Gift Card,Returned
12214,1869,64,7,40,2024-09-08,5,566.62,0.0,Cash,Returned
12215,1992,63,11,33,2023-08-30,6,63.8,0.2,PayPal,Cancelled
12216,1020,264,15,18,2023-06-15,6,25.86,0.0,Cash,Returned
12217,1264,235,13,49,2024-03-04,4,265.0,0.0,Gift Card,Completed
12218,988,268,1,22,2023-12-22,5,252.86,0.15,Cash,Pending
12219,1300,98,10,6,2023-01-28,3,263.06,0.05,PayPal,Cancelled
12220,446,295,9,38,2024-05-21,1,647.12,0.0,PayPal,Shipped
12221,1642,14,8,39,2025-08-23,6,379.66,0.0,Gift Card,Completed
12222,1373,152,14,8,2025-08-06,5,290.47,0.2,Debit Card,Shipped
12223,1339,92,14,8,2025-03-23,3,665.8,0.05,PayPal,Completed
12224,1959,268,11,12,2025-11-17,1,252.86,0.0,Credit Card,Returned
12225,943,290,9,25,2023-03-18,1,30.66,0.05,Cash,Pending
12226,218,17,9,38,2023-06-06,4,307.03,0.15,Credit Card,Cancelled
12227,786,281,7,40,2024-05-21,3,125.56,0.2,Gift Card,Completed
12228,1483,2,15,27,2024-05-14,3,35.98,0.1,Credit Card,Completed
12229,1942,144,1,22,2023-07-02,3,296.96,0.0,Debit Card,Completed
12230,1167,82,9,25,2025-04-20,3,166.87,0.05,Gift Card,Completed
12231,160,110,15,15,2023-01-24,3,570.1,0.2,Credit Card,Shipped
12232,1134,226,5,48,2024-08-17,4,522.95,0.1,Credit Card,Returned
12233,1330,165,13,13,2023-05-16,2,216.64,0.0,Gift Card,Pending
12234,278,256,8,24,2023-03-08,3,203.89,0.05,Cash,Returned
12235,9,168,6,9,2024-07-05,5,303.92,0.0,Cash,Pending
12236,871,155,7,2,2025-10-15,4,232.62,0.0,Cash,Completed
12237,1592,147,10,4,2024-06-24,1,433.97,0.15,Debit Card,Completed
12238,799,300,12,17,2023-10-31,1,306.79,0.0,Gift Card,Completed
12239,1634,153,1,50,2024-09-22,6,238.04,0.0,Debit Card,Returned
12240,398,134,3,20,2025-02-07,5,170.45,0.15,Debit Card,Shipped
12241,516,255,14,47,2025-07-04,6,118.85,0.0,Credit Card,Returned
12242,64,189,5,48,2025-08-17,2,399.71,0.0,Cash,Shipped
12243,1140,64,6,14,2023-09-16,3,566.62,0.05,Cash,Completed
12244,1199,274,8,19,2023-09-27,4,57.88,0.0,PayPal,Completed
12245,1205,16,10,6,2024-03-08,1,561.32,0.2,Debit Card,Completed
12246,1576,278,6,14,2023-07-14,1,98.31,0.15,PayPal,Completed
12247,1465,119,1,22,2023-12-16,3,63.82,0.0,PayPal,Completed
12248,1309,136,7,40,2024-06-07,5,266.29,0.2,Gift Card,Shipped
12249,1354,221,13,46,2023-07-03,3,183.32,0.0,PayPal,Cancelled
12250,1256,124,6,14,2024-09-12,4,311.92,0.0,Cash,Pending
12251,524,38,2,28,2025-06-23,5,142.98,0.0,Cash,Completed
12252,1206,72,6,9,2023-04-06,2,301.36,0.0,PayPal,Completed
12253,1620,71,6,9,2024-11-30,6,251.36,0.15,Cash,Completed
12254,744,86,8,19,2025-10-10,4,302.91,0.0,Gift Card,Returned
12255,51,300,14,47,2023-01-23,3,306.79,0.0,PayPal,Completed
12256,1948,129,4,35,2025-08-25,2,267.03,0.2,Gift Card,Completed
12257,1838,103,7,40,2025-03-27,5,220.08,0.2,Debit Card,Completed
12258,1169,260,3,43,2025-08-15,5,172.37,0.0,Gift Card,Completed
12259,91,114,10,29,2025-04-11,4,356.17,0.0,Debit Card,Completed
12260,1674,282,6,9,2024-12-20,4,461.23,0.05,PayPal,Cancelled
12261,650,290,13,42,2023-04-28,1,30.66,0.1,Debit Card,Cancelled
12262,1316,246,10,21,2023-01-18,3,594.34,0.05,Debit Card,Completed
12263,5,172,12,11,2023-10-03,6,70.42,0.1,Credit Card,Shipped
12264,1652,145,10,4,2024-11-14,5,328.64,0.0,Credit Card,Pending
12265,1732,87,11,33,2023-03-08,4,321.84,0.2,PayPal,Completed
12266,1582,110,13,46,2025-03-11,4,570.1,0.0,Debit Card,Completed
12267,472,21,12,10,2025-07-23,1,407.45,0.15,PayPal,Returned
12268,145,181,6,9,2025-03-25,6,334.11,0.0,Gift Card,Cancelled
12269,472,170,10,29,2023-10-10,4,260.29,0.1,PayPal,Completed
12270,143,156,14,8,2025-10-30,5,64.7,0.15,Cash,Pending
12271,569,43,5,48,2023-08-11,5,121.68,0.1,Gift Card,Shipped
12272,1848,118,6,14,2024-05-02,5,145.14,0.05,Debit Card,Completed
12273,711,208,3,20,2023-07-12,6,146.45,0.2,Gift Card,Completed
12274,1018,78,2,3,2025-04-18,3,176.26,0.0,Debit Card,Returned
12275,1549,50,10,6,2023-10-08,2,564.26,0.0,Gift Card,Completed
12276,422,237,10,21,2025-02-18,2,159.44,0.05,Cash,Completed
12277,1822,267,7,40,2025-09-28,5,139.61,0.2,Gift Card,Completed
12278,913,119,11,33,2024-10-22,5,63.82,0.15,Cash,Returned
12279,1904,93,12,17,2024-03-05,6,380.69,0.05,Credit Card,Completed
12280,852,67,15,44,2025-07-15,4,138.29,0.05,PayPal,Completed
12281,1109,51,4,35,2023-11-11,3,190.91,0.05,Debit Card,Completed
12282,770,191,2,3,2025-06-01,5,519.67,0.0,Debit Card,Completed
12283,997,290,3,31,2025-04-04,6,30.66,0.15,Gift Card,Completed
12284,1600,198,10,4,2024-06-21,4,125.5,0.1,PayPal,Shipped
12285,180,91,8,19,2024-10-25,4,406.77,0.2,Debit Card,Pending
12286,770,67,11,33,2025-07-28,4,138.29,0.0,Cash,Completed
12287,890,176,14,47,2024-03-29,5,171.51,0.15,Debit Card,Returned
12288,699,74,2,28,2024-06-24,5,292.63,0.0,Credit Card,Returned
12289,1434,96,7,2,2025-03-22,4,595.96,0.1,PayPal,Completed
12290,1249,89,3,20,2024-06-10,3,248.83,0.05,Cash,Returned
12291,341,94,13,49,2023-12-20,4,325.59,0.05,PayPal,Completed
12292,404,185,6,14,2024-09-02,1,357.71,0.0,PayPal,Completed
12293,1584,170,14,47,2025-01-03,3,260.29,0.0,Gift Card,Completed
12294,888,122,2,3,2024-08-09,6,203.86,0.0,Credit Card,Shipped
12295,4,91,4,35,2024-08-12,5,406.77,0.0,Debit Card,Pending
12296,870,51,15,44,2024-01-17,6,190.91,0.1,Debit Card,Completed
12297,435,85,8,24,2025-04-27,6,347.38,0.0,Credit Card,Returned
12298,65,167,15,15,2025-06-09,5,87.74,0.0,Gift Card,Pending
12299,796,231,5,23,2023-09-30,6,52.2,0.0,Cash,Shipped
12300,639,204,5,48,2025-05-21,2,14.1,0.0,Credit Card,Completed
12301,187,101,11,33,2023-10-28,1,314.94,0.0,Debit Card,Completed
12302,1642,173,4,34,2024-05-12,6,159.58,0.05,Credit Card,Cancelled
12303,208,1,3,43,2024-04-25,2,31.01,0.0,Credit Card,Shipped
12304,486,118,15,44,2023-10-30,6,145.14,0.0,Cash,Shipped
12305,1139,109,8,24,2024-03-09,4,33.31,0.1,Gift Card,Completed
12306,406,263,1,50,2023-10-16,5,47.7,0.2,Debit Card,Cancelled
12307,1326,294,15,16,2025-03-26,4,345.43,0.15,Credit Card,Completed
12308,416,90,2,3,2023-01-04,5,483.64,0.0,Cash,Cancelled
12309,1186,182,3,31,2023-02-10,1,543.63,0.2,PayPal,Completed
12310,1053,156,12,11,2025-05-25,5,64.7,0.05,Gift Card,Completed
12311,880,46,13,42,2025-05-07,5,393.27,0.2,Cash,Completed
12312,400,238,15,32,2024-12-14,4,196.9,0.0,Credit Card,Completed
12313,100,191,12,11,2023-10-03,3,519.67,0.0,Debit Card,Completed
12314,749,27,7,2,2023-12-22,4,565.88,0.1,Debit Card,Completed
12315,1122,25,15,18,2025-07-21,4,323.92,0.2,Debit Card,Returned
12316,363,253,1,36,2023-08-29,5,101.3,0.15,Debit Card,Shipped
12317,308,234,9,25,2024-12-09,6,314.58,0.05,PayPal,Completed
12318,34,149,13,46,2024-08-08,2,431.72,0.1,Gift Card,Pending
12319,521,217,1,36,2023-07-26,6,80.74,0.0,Debit Card,Pending
12320,420,180,9,38,2024-11-19,2,177.87,0.0,Cash,Cancelled
12321,55,154,14,8,2023-06-08,5,214.32,0.05,Credit Card,Completed
12322,1868,195,14,47,2025-08-04,2,165.25,0.1,PayPal,Completed
12323,101,144,11,12,2024-04-14,4,296.96,0.0,Debit Card,Completed
12324,1447,193,10,4,2024-04-29,1,248.63,0.0,PayPal,Pending
12325,472,297,2,37,2024-06-20,2,334.26,0.0,Gift Card,Pending
12326,1715,45,11,12,2024-03-21,5,107.36,0.15,Cash,Completed
12327,1961,83,5,23,2024-04-23,3,347.94,0.2,Cash,Cancelled
12328,335,213,13,46,2025-04-14,3,64.0,0.2,Cash,Pending
12329,187,238,5,1,2023-12-06,3,196.9,0.0,Debit Card,Completed
12330,1701,12,1,36,2024-10-22,3,582.22,0.1,Debit Card,Shipped
12331,638,55,15,5,2023-01-22,4,17.81,0.05,Debit Card,Shipped
12332,119,114,4,26,2023-09-08,6,356.17,0.0,Gift Card,Completed
12333,317,99,11,12,2023-11-09,2,384.25,0.0,Credit Card,Completed
12334,1936,86,5,48,2024-09-18,3,302.91,0.15,Cash,Completed
12335,928,58,10,4,2025-10-12,5,76.76,0.0,Debit Card,Completed
12336,1464,116,11,33,2023-09-27,6,365.71,0.2,Debit Card,Cancelled
12337,806,50,6,9,2023-12-09,2,564.26,0.05,PayPal,Cancelled
12338,1517,29,5,1,2025-07-28,3,197.73,0.0,Credit Card,Completed
12339,1594,76,11,12,2025-04-07,1,46.89,0.2,Gift Card,Completed
12340,287,85,2,28,2024-02-02,2,347.38,0.15,Gift Card,Completed
12341,246,62,9,38,2025-04-02,2,539.25,0.0,Credit Card,Pending
12342,1378,70,6,14,2025-09-04,4,42.41,0.15,Credit Card,Cancelled
12343,433,183,7,2,2023-02-26,1,70.12,0.1,PayPal,Returned
12344,610,223,8,24,2023-10-06,3,162.74,0.05,Debit Card,Cancelled
12345,65,112,3,43,2025-11-22,2,347.45,0.15,Cash,Cancelled
12346,559,121,1,50,2024-08-05,3,13.34,0.0,PayPal,Pending
12347,99,249,9,25,2023-05-24,6,471.0,0.1,Credit Card,Completed
12348,210,130,1,50,2023-06-06,6,293.35,0.1,Debit Card,Completed
12349,849,21,15,27,2024-06-22,2,407.45,0.15,Credit Card,Completed
12350,1170,28,15,32,2023-02-16,4,360.14,0.2,Cash,Cancelled
12351,1222,157,8,19,2023-05-02,4,110.95,0.0,Cash,Returned
12352,1727,263,9,25,2025-11-10,6,47.7,0.05,Debit Card,Shipped
12353,966,233,2,37,2023-11-23,3,400.32,0.0,Debit Card,Completed
12354,143,20,3,43,2025-04-07,4,170.95,0.1,Gift Card,Shipped
12355,1505,232,6,9,2025-08-22,6,316.8,0.05,Gift Card,Cancelled
12356,744,297,4,26,2025-03-03,2,334.26,0.0,Cash,Completed
12357,216,220,8,24,2025-09-23,2,357.02,0.05,Debit Card,Completed
12358,1588,154,15,15,2023-11-27,1,214.32,0.0,PayPal,Cancelled
12359,101,257,7,2,2023-09-20,4,29.22,0.15,Credit Card,Completed
