order_id,customer_id,product_id,store_id,employee_id,order_date,quantity,unit_price,discount_pct,payment_method,order_status,total_price,order_month
12889,1069,299,15,32,2024-12-21,4.0,150.33,0.2,Cash,Shipped,481.06,2024-12
12890,787,80,8,24,2024-04-23,1.0,249.35,0.0,Debit Card,Completed,249.35,2024-04
12891,1665,58,1,41,2023-04-20,1.0,76.76,0.15,Credit Card,Completed,65.25,2023-04
12892,653,106,1,36,2023-12-28,1.0,127.35,0.0,Debit Card,Returned,127.35,2023-12
12893,464,52,15,32,2025-08-19,4.0,120.46,0.2,Debit Card,Returned,385.47,2025-08
12894,121,236,4,26,2023-09-09,6.0,209.86,0.0,PayPal,Returned,1259.16,2023-09
12895,1032,281,4,35,2023-07-08,5.0,125.56,0.0,Cash,Completed,627.8,2023-07
12896,1732,281,5,23,2024-03-17,1.0,125.56,0.05,Credit Card,Completed,119.28,2024-03
12897,1348,86,8,19,2023-12-20,4.0,302.91,0.0,Gift Card,Completed,1211.64,2023-12
12898,1155,91,14,47,2024-08-25,1.0,406.77,0.0,Credit Card,Pending,406.77,2024-08
12899,1070,155,14,8,2025-05-14,6.0,232.62,0.1,Gift Card,Completed,1256.15,2025-05
12900,1557,296,5,23,2023-05-12,3.0,81.85,0.0,Cash,Completed,245.55,2023-05
12901,1590,32,14,8,2024-05-23,1.0,162.12,0.1,Cash,Completed,145.91,2024-05
12902,1667,127,12,10,2024-12-21,1.0,90.5,0.1,Credit Card,Completed,81.45,2024-12
12903,544,255,8,24,2023-08-17,6.0,118.85,0.2,PayPal,Pending,570.48,2023-08
12904,532,27,13,42,2024-11-24,6.0,565.88,0.2,Cash,Completed,2716.22,2024-11
12905,1052,252,12,17,2024-02-21,3.0,163.4,0.15,Cash,Cancelled,416.67,2024-02
12906,1396,119,3,20,2024-01-12,4.0,63.82,0.0,Cash,Completed,255.28,2024-01
12907,583,74,4,26,2023-12-25,2.0,292.63,0.0,PayPal,Returned,585.26,2023-12
12908,1082,219,1,50,2023-01-11,1.0,243.18,0.1,Credit Card,Cancelled,218.86,2023-01
12909,1653,98,14,8,2023-02-01,1.0,263.06,0.1,Debit Card,Returned,236.75,2023-02
12910,1387,271,1,36,2024-08-27,1.0,316.69,0.1,Cash,Cancelled,285.02,2024-08
12911,251,46,3,43,2025-12-27,4.0,393.27,0.1,Gift Card,Completed,1415.77,2025-12
12912,321,203,7,40,2024-07-08,5.0,511.82,0.0,PayPal,Completed,2559.1,2024-07
12913,387,207,12,17,2024-10-05,4.0,245.28,0.0,Gift Card,Completed,981.12,2024-10
12914,1785,142,11,7,2024-09-07,1.0,306.71,0.0,Gift Card,Cancelled,306.71,2024-09
12915,63,2,6,9,2025-01-27,2.0,35.98,0.15,Debit Card,Completed,61.17,2025-01
12916,1316,133,9,38,2024-05-04,5.0,321.54,0.1,Debit Card,Returned,1446.93,2024-05
12917,513,274,12,10,2023-08-16,3.0,57.88,0.2,Gift Card,Completed,138.91,2023-08
12918,878,146,13,46,2025-01-01,1.0,309.25,0.2,PayPal,Pending,247.4,2025-01
12919,99,234,7,40,2025-10-03,4.0,314.58,0.05,Cash,Pending,1195.4,2025-10
12920,1395,157,8,19,2023-12-19,6.0,110.95,0.0,Cash,Shipped,665.7,2023-12
12921,256,41,15,27,2023-11-20,2.0,441.65,0.0,Debit Card,Completed,883.3,2023-11
12922,1688,154,7,40,2025-05-04,6.0,214.32,0.05,Gift Card,Cancelled,1221.62,2025-05
12923,1954,185,4,35,2024-08-07,1.0,357.71,0.2,Gift Card,Completed,286.17,2024-08
12924,1580,175,14,8,2023-09-03,3.0,86.78,0.2,Gift Card,Completed,208.27,2023-09
12925,876,51,13,13,2024-05-03,2.0,190.91,0.0,Gift Card,Completed,381.82,2024-05
12926,992,32,10,4,2023-02-14,2.0,162.12,0.0,Cash,Completed,324.24,2023-02
12927,909,284,6,14,2024-10-23,1.0,413.62,0.15,Debit Card,Returned,351.58,2024-10
12928,1130,196,2,37,2023-09-25,5.0,222.19,0.0,Debit Card,Completed,1110.95,2023-09
12929,443,43,12,10,2023-06-15,4.0,121.68,0.0,Gift Card,Shipped,486.72,2023-06
12930,1677,255,8,39,2025-03-17,5.0,118.85,0.1,PayPal,Completed,534.83,2025-03
12931,82,199,3,31,2024-10-06,6.0,314.59,0.0,Credit Card,Completed,1887.54,2024-10
12932,1817,19,15,15,2023-11-29,2.0,332.56,0.0,PayPal,Completed,665.12,2023-11
12933,1736,88,1,36,2024-06-25,6.0,291.53,0.0,Cash,Completed,1749.18,2024-06
12934,848,201,5,48,2023-11-01,5.0,307.14,0.1,PayPal,Pending,1382.13,2023-11
12935,227,193,9,25,2025-04-15,6.0,248.63,0.0,Cash,Completed,1491.78,2025-04
12936,1882,3,6,14,2024-07-06,5.0,507.54,0.1,Gift Card,Cancelled,2283.93,2024-07
12937,1620,143,8,39,2023-02-13,6.0,511.76,0.2,Debit Card,Shipped,2456.45,2023-02
12938,1770,44,6,9,2023-04-01,5.0,317.68,0.15,PayPal,Completed,1350.14,2023-04
12939,832,254,6,14,2023-10-26,2.0,307.61,0.2,Credit Card,Pending,492.18,2023-10
12940,1513,282,10,4,2025-05-09,4.0,461.23,0.0,Cash,Completed,1844.92,2025-05
12941,1892,1,12,11,2025-09-01,3.0,31.01,0.2,Gift Card,Pending,74.42,2025-09
12942,987,290,12,10,2025-05-06,6.0,30.66,0.0,Debit Card,Completed,183.96,2025-05
12943,1204,88,9,38,2023-10-13,2.0,291.53,0.0,Gift Card,Completed,583.06,2023-10
12944,1198,72,5,1,2024-10-28,4.0,301.36,0.05,Gift Card,Completed,1145.17,2024-10
12945,1004,24,7,40,2025-07-05,3.0,129.26,0.0,PayPal,Returned,387.78,2025-07
12946,514,16,2,45,2025-02-25,2.0,561.32,0.1,Cash,Cancelled,1010.38,2025-02
12947,641,89,3,31,2024-09-13,1.0,248.83,0.0,Credit Card,Completed,248.83,2024-09
12948,1393,20,8,24,2024-10-02,5.0,170.95,0.0,Gift Card,Completed,854.75,2024-10
12949,785,92,2,37,2023-01-27,1.0,665.8,0.1,Credit Card,Returned,599.22,2023-01
12950,1304,164,2,37,2023-08-28,6.0,117.71,0.2,Gift Card,Returned,565.01,2023-08
12951,1424,71,3,31,2025-04-30,3.0,251.36,0.1,Credit Card,Returned,678.67,2025-04
12952,643,27,7,2,2024-01-03,2.0,565.88,0.0,Credit Card,Completed,1131.76,2024-01
12953,314,101,5,1,2024-12-14,1.0,314.94,0.15,Cash,Completed,267.7,2024-12
12954,78,51,10,29,2024-09-15,3.0,190.91,0.05,Debit Card,Cancelled,544.09,2024-09
12955,1543,163,9,25,2025-07-27,5.0,270.34,0.2,Credit Card,Shipped,1081.36,2025-07
12956,1633,120,12,10,2024-04-10,2.0,346.06,0.1,Cash,Completed,622.91,2024-04
12957,225,4,9,38,2024-02-17,4.0,355.19,0.2,PayPal,Completed,1136.61,2024-02
12958,1081,94,14,47,2023-02-05,1.0,325.59,0.1,Gift Card,Cancelled,293.03,2023-02
12959,732,110,6,14,2024-09-27,2.0,570.1,0.05,Cash,Completed,1083.19,2024-09
12960,1512,1,14,47,2024-02-02,6.0,31.01,0.15,Gift Card,Shipped,158.15,2024-02
12961,1119,80,3,43,2024-07-13,3.0,249.35,0.05,PayPal,Returned,710.65,2024-07
12962,1924,69,4,26,2023-07-23,1.0,444.45,0.15,Gift Card,Completed,377.78,2023-07
12963,249,140,10,6,2023-10-25,4.0,257.08,0.05,Cash,Completed,976.9,2023-10
12964,13,175,10,4,2024-05-20,3.0,86.78,0.0,Debit Card,Completed,260.34,2024-05
12965,1172,297,3,43,2025-07-24,2.0,334.26,0.05,PayPal,Pending,635.09,2025-07
12966,1741,216,4,34,2023-06-18,3.0,91.49,0.15,PayPal,Cancelled,233.3,2023-06
12967,91,11,4,26,2023-11-11,6.0,289.37,0.1,PayPal,Completed,1562.6,2023-11
12968,810,176,7,2,2023-09-07,5.0,171.51,0.0,Debit Card,Completed,857.55,2023-09
12969,1679,96,9,25,2024-07-13,3.0,595.96,0.1,Cash,Completed,1609.09,2024-07
12970,1534,92,15,16,2024-08-10,6.0,665.8,0.1,PayPal,Completed,3595.32,2024-08
12971,1882,196,9,38,2024-03-24,4.0,222.19,0.0,Cash,Pending,888.76,2024-03
12972,1727,209,7,2,2023-06-08,2.0,193.95,0.0,Gift Card,Completed,387.9,2023-06
12973,134,44,3,43,2025-10-03,5.0,317.68,0.05,Debit Card,Shipped,1508.98,2025-10
12974,961,234,5,23,2023-11-06,6.0,314.58,0.05,Debit Card,Cancelled,1793.11,2023-11
12975,1133,239,12,10,2024-04-03,4.0,337.62,0.0,PayPal,Pending,1350.48,2024-04
12976,464,7,3,43,2023-09-12,2.0,279.59,0.2,Gift Card,Pending,447.34,2023-09
12977,1140,65,9,38,2023-11-08,2.0,543.26,0.0,Cash,Completed,1086.52,2023-11
12978,812,159,3,20,2024-08-29,4.0,323.53,0.2,Credit Card,Completed,1035.3,2024-08
12979,1283,69,2,28,2024-05-24,3.0,444.45,0.2,Debit Card,Completed,1066.68,2024-05
12980,712,51,2,28,2023-10-07,3.0,190.91,0.1,PayPal,Cancelled,515.46,2023-10
12981,1495,27,13,49,2023-12-24,6.0,565.88,0.0,Gift Card,Returned,3395.28,2023-12
12982,1648,16,7,40,2025-04-21,5.0,561.32,0.15,Debit Card,Shipped,2385.61,2025-04
12983,1112,32,1,50,2023-10-11,6.0,162.12,0.1,PayPal,Completed,875.45,2023-10
12984,40,168,8,19,2024-04-24,1.0,303.92,0.0,Gift Card,Completed,303.92,2024-04
12985,1271,100,6,9,2024-05-14,1.0,447.11,0.2,Credit Card,Completed,357.69,2024-05
12986,442,263,7,2,2025-12-21,3.0,47.7,0.0,Credit Card,Completed,143.1,2025-12
12987,748,256,9,38,2024-08-08,4.0,203.89,0.0,Gift Card,Returned,815.56,2024-08
12988,3,8,1,41,2025-02-24,5.0,143.64,0.2,Debit Card,Returned,574.56,2025-02
12989,1019,169,8,19,2023-10-05,1.0,446.78,0.15,Gift Card,Completed,379.76,2023-10
12990,158,124,13,42,2025-02-07,4.0,311.92,0.15,Cash,Pending,1060.53,2025-02
12991,120,183,13,42,2024-01-30,1.0,70.12,0.1,Credit Card,Shipped,63.11,2024-01
12992,947,140,10,29,2025-01-16,5.0,257.08,0.0,PayPal,Returned,1285.4,2025-01
12993,575,121,12,10,2024-08-13,2.0,13.34,0.0,Debit Card,Completed,26.68,2024-08
12994,47,299,2,28,2023-10-30,3.0,150.33,0.05,Gift Card,Returned,428.44,2023-10
12995,193,256,12,10,2024-07-24,3.0,203.89,0.0,Credit Card,Returned,611.67,2024-07
12996,86,99,8,19,2023-08-24,4.0,384.25,0.0,PayPal,Cancelled,1537.0,2023-08
12997,1833,257,2,3,2025-03-02,1.0,29.22,0.1,PayPal,Shipped,26.3,2025-03
12998,345,256,4,26,2024-02-21,1.0,203.89,0.05,Credit Card,Completed,193.7,2024-02
12999,822,183,1,50,2024-01-31,2.0,70.12,0.0,Gift Card,Returned,140.24,2024-01
13000,597,111,3,20,2025-12-28,5.0,123.3,0.1,Cash,Completed,554.85,2025-12
13001,252,51,1,22,2025-04-07,1.0,190.91,0.1,Cash,Completed,171.82,2025-04
13002,26,297,6,9,2025-04-02,3.0,334.26,0.0,Credit Card,Completed,1002.78,2025-04
13003,653,120,12,11,2023-03-24,3.0,346.06,0.15,Gift Card,Pending,882.45,2023-03
13004,1920,17,7,40,2023-04-10,6.0,307.03,0.0,Debit Card,Pending,1842.18,2023-04
13005,52,242,6,9,2024-09-13,1.0,378.8,0.2,Debit Card,Completed,303.04,2024-09
13006,787,195,4,34,2024-09-08,5.0,165.25,0.0,Cash,Pending,826.25,2024-09
13007,95,212,14,8,2024-05-12,4.0,26.85,0.05,Gift Card,Completed,102.03,2024-05
13008,1768,263,2,45,2024-06-21,4.0,47.7,0.0,PayPal,Completed,190.8,2024-06
13009,42,153,15,27,2024-03-09,4.0,238.04,0.15,PayPal,Pending,809.34,2024-03
13010,117,203,12,10,2023-06-21,4.0,511.82,0.2,Gift Card,Cancelled,1637.82,2023-06
13011,1084,238,11,33,2025-12-08,6.0,196.9,0.0,Gift Card,Returned,1181.4,2025-12
13012,307,160,1,50,2023-08-30,2.0,466.97,0.15,Cash,Completed,793.85,2023-08
13013,1329,176,11,12,2024-02-16,4.0,171.51,0.05,Gift Card,Completed,651.74,2024-02
13014,656,218,8,24,2023-11-01,5.0,95.1,0.0,Gift Card,Completed,475.5,2023-11
13015,1936,228,6,9,2025-08-30,5.0,247.35,0.05,PayPal,Cancelled,1174.91,2025-08
13016,14,222,9,38,2024-07-30,3.0,412.69,0.1,Debit Card,Completed,1114.26,2024-07
13017,1609,70,3,20,2024-03-26,4.0,42.41,0.15,Cash,Cancelled,144.19,2024-03
13018,804,235,14,47,2025-03-01,1.0,265.0,0.0,Debit Card,Pending,265.0,2025-03
13019,1487,38,11,33,2023-11-11,5.0,142.98,0.0,Debit Card,Returned,714.9,2023-11
13020,1985,223,14,8,2024-11-28,4.0,162.74,0.2,PayPal,Returned,520.77,2024-11
13021,1273,262,12,17,2024-03-06,6.0,392.06,0.15,Gift Card,Completed,1999.51,2024-03
13022,1536,203,6,14,2023-06-11,1.0,511.82,0.1,Credit Card,Completed,460.64,2023-06
13023,1365,172,11,7,2025-10-13,5.0,70.42,0.0,Debit Card,Cancelled,352.1,2025-10
13024,761,162,14,8,2024-04-05,3.0,532.97,0.2,Credit Card,Returned,1279.13,2024-04
13025,1210,167,11,12,2023-03-09,1.0,87.74,0.0,Credit Card,Shipped,87.74,2023-03
13026,287,9,3,31,2024-09-19,3.0,307.63,0.05,Gift Card,Shipped,876.75,2024-09
13027,1296,259,11,12,2023-06-23,4.0,395.59,0.0,Credit Card,Returned,1582.36,2023-06
13028,1982,195,8,19,2025-10-14,1.0,165.25,0.05,Cash,Shipped,156.99,2025-10
13029,1833,140,15,32,2024-03-02,5.0,257.08,0.2,Cash,Shipped,1028.32,2024-03
13030,978,71,5,23,2024-06-11,2.0,251.36,0.0,Cash,Cancelled,502.72,2024-06
13031,1825,148,5,48,2024-07-03,2.0,293.31,0.0,Debit Card,Completed,586.62,2024-07
13032,997,291,13,49,2025-11-01,4.0,9.1,0.15,Debit Card,Pending,30.94,2025-11
13033,1250,149,7,2,2023-10-01,5.0,431.72,0.1,Credit Card,Pending,1942.74,2023-10
13034,1650,17,4,34,2024-03-25,2.0,307.03,0.0,PayPal,Pending,614.06,2024-03
13035,1242,264,3,43,2024-06-05,2.0,25.86,0.05,Cash,Cancelled,49.13,2024-06
13036,1055,135,8,19,2025-02-10,2.0,126.8,0.0,PayPal,Completed,253.6,2025-02
13037,681,289,10,6,2024-05-10,3.0,246.14,0.05,Cash,Returned,701.5,2024-05
13038,180,97,9,38,2024-04-06,1.0,228.27,0.15,Gift Card,Completed,194.03,2024-04
13039,1130,196,12,10,2023-01-22,2.0,222.19,0.05,Debit Card,Pending,422.16,2023-01
13040,615,220,1,41,2024-01-30,5.0,357.02,0.1,Gift Card,Completed,1606.59,2024-01
13041,730,270,2,3,2023-09-06,1.0,17.58,0.0,Gift Card,Completed,17.58,2023-09
13042,997,137,12,17,2024-04-08,1.0,47.19,0.0,Cash,Completed,47.19,2024-04
13043,1046,33,4,26,2023-10-22,1.0,422.83,0.15,PayPal,Completed,359.41,2023-10
13044,972,177,1,36,2025-08-03,1.0,467.22,0.0,Debit Card,Returned,467.22,2025-08
13045,1940,246,6,9,2023-06-01,4.0,594.34,0.05,Credit Card,Cancelled,2258.49,2023-06
13046,1848,297,2,28,2025-05-20,2.0,334.26,0.15,Gift Card,Pending,568.24,2025-05
13047,1119,222,3,31,2024-11-02,4.0,412.69,0.0,Debit Card,Returned,1650.76,2024-11
13048,1297,131,7,2,2023-01-03,4.0,582.03,0.0,Debit Card,Cancelled,2328.12,2023-01
13049,1878,130,15,44,2023-02-18,6.0,293.35,0.1,Cash,Completed,1584.09,2023-02
13050,1157,165,2,45,2023-07-18,3.0,216.64,0.0,Debit Card,Cancelled,649.92,2023-07
13051,1136,160,4,35,2024-08-25,4.0,466.97,0.0,Debit Card,Completed,1867.88,2024-08
13052,1292,130,12,17,2023-07-03,4.0,293.35,0.15,Cash,Pending,997.39,2023-07
13053,1837,286,2,3,2024-07-18,2.0,217.06,0.15,Gift Card,Pending,369.0,2024-07
13054,1108,89,15,15,2024-08-03,5.0,248.83,0.05,Cash,Pending,1181.94,2024-08
13055,58,27,4,26,2023-01-22,4.0,565.88,0.0,PayPal,Pending,2263.52,2023-01
13056,984,64,2,37,2025-01-19,1.0,566.62,0.05,Debit Card,Pending,538.29,2025-01
13057,107,70,5,48,2024-10-17,1.0,42.41,0.2,Debit Card,Returned,33.93,2024-10
13058,1396,104,8,39,2025-08-13,1.0,61.42,0.05,Cash,Cancelled,58.35,2025-08
13059,1293,130,1,41,2024-09-22,6.0,293.35,0.0,Cash,Cancelled,1760.1,2024-09
13060,394,47,4,34,2024-02-28,2.0,126.89,0.15,Debit Card,Completed,215.71,2024-02
13061,165,81,14,47,2025-09-19,6.0,379.78,0.05,Debit Card,Cancelled,2164.75,2025-09
13062,1024,143,6,14,2025-11-07,6.0,511.76,0.05,PayPal,Completed,2917.03,2025-11
13063,1407,252,3,20,2025-08-26,4.0,163.4,0.0,Gift Card,Completed,653.6,2025-08
13064,741,260,11,7,2023-05-21,6.0,172.37,0.0,Debit Card,Completed,1034.22,2023-05
13065,994,33,13,46,2023-02-19,4.0,422.83,0.0,Gift Card,Cancelled,1691.32,2023-02
13066,589,195,12,10,2023-12-30,1.0,165.25,0.15,Credit Card,Completed,140.46,2023-12
13067,1387,292,9,38,2025-03-23,6.0,398.38,0.0,Credit Card,Completed,2390.28,2025-03
13068,40,33,9,38,2023-04-01,2.0,422.83,0.15,Cash,Returned,718.81,2023-04
13069,1246,62,13,30,2024-11-12,6.0,539.25,0.0,PayPal,Completed,3235.5,2024-11
13070,117,234,8,39,2025-10-04,4.0,314.58,0.0,Cash,Cancelled,1258.32,2025-10
13071,1939,56,6,9,2025-07-23,1.0,176.55,0.2,Cash,Pending,141.24,2025-07
13072,429,150,15,27,2024-09-26,6.0,157.31,0.05,Gift Card,Completed,896.67,2024-09
13073,1982,186,8,24,2024-06-19,3.0,39.01,0.15,PayPal,Completed,99.48,2024-06
13074,1846,234,4,26,2024-04-14,4.0,314.58,0.0,Debit Card,Completed,1258.32,2024-04
13075,1392,293,12,11,2024-06-12,5.0,54.25,0.0,Cash,Shipped,271.25,2024-06
13076,1419,187,7,2,2024-12-27,6.0,226.55,0.0,Gift Card,Cancelled,1359.3,2024-12
13077,1097,80,6,14,2024-08-02,2.0,249.35,0.0,Debit Card,Cancelled,498.7,2024-08
13078,1831,202,13,13,2025-08-22,2.0,211.09,0.0,Debit Card,Pending,422.18,2025-08
13079,1071,198,4,35,2023-10-20,1.0,125.5,0.0,Cash,Completed,125.5,2023-10
13080,1968,48,6,14,2024-12-04,3.0,397.65,0.0,Gift Card,Shipped,1192.95,2024-12
13081,1713,103,1,36,2025-10-11,2.0,220.08,0.0,Debit Card,Cancelled,440.16,2025-10
13082,662,77,3,20,2024-05-03,3.0,442.92,0.1,Debit Card,Completed,1195.88,2024-05
13083,1345,162,6,9,2025-04-21,6.0,532.97,0.15,Gift Card,Completed,2718.15,2025-04
13084,1779,76,11,7,2023-09-21,1.0,46.89,0.05,Gift Card,Completed,44.55,2023-09
13085,99,29,8,19,2023-02-08,4.0,197.73,0.1,Gift Card,Completed,711.83,2023-02
13086,164,15,13,13,2024-09-15,5.0,454.62,0.0,Credit Card,Pending,2273.1,2024-09
13087,1936,296,12,10,2024-10-02,2.0,81.85,0.0,Debit Card,Completed,163.7,2024-10
13088,1776,181,11,7,2024-01-17,6.0,334.11,0.0,Gift Card,Shipped,2004.66,2024-01
13089,1085,93,6,14,2025-05-02,4.0,380.69,0.0,Gift Card,Shipped,1522.76,2025-05
13090,134,120,1,36,2023-10-28,5.0,346.06,0.2,Debit Card,Completed,1384.24,2023-10
13091,268,140,15,27,2023-02-08,5.0,257.08,0.2,Credit Card,Cancelled,1028.32,2023-02
13092,185,199,5,1,2024-06-21,5.0,314.59,0.0,Cash,Completed,1572.95,2024-06
13093,619,195,5,1,2024-02-08,3.0,165.25,0.0,PayPal,Returned,495.75,2024-02
13094,861,209,12,17,2025-10-19,4.0,193.95,0.0,Cash,Shipped,775.8,2025-10
13095,1150,28,6,9,2024-10-06,4.0,360.14,0.2,Credit Card,Shipped,1152.45,2024-10
13096,321,160,15,32,2025-07-06,4.0,466.97,0.1,Credit Card,Pending,1681.09,2025-07
13097,1249,51,11,7,2025-01-27,5.0,190.91,0.0,Gift Card,Pending,954.55,2025-01
13098,1622,132,12,10,2025-02-08,2.0,127.63,0.05,Gift Card,Pending,242.5,2025-02
13099,1741,86,3,31,2023-10-07,5.0,302.91,0.0,Cash,Returned,1514.55,2023-10
13100,1834,266,10,29,2024-03-12,1.0,140.34,0.15,Credit Card,Cancelled,119.29,2024-03
13101,313,20,7,40,2023-04-10,1.0,170.95,0.0,Debit Card,Completed,170.95,2023-04
13102,939,150,12,10,2024-01-26,5.0,157.31,0.1,Cash,Completed,707.9,2024-01
13103,1796,1,9,25,2024-01-13,6.0,31.01,0.15,Credit Card,Completed,158.15,2024-01
13104,1057,226,9,38,2023-01-04,3.0,522.95,0.0,Cash,Cancelled,1568.85,2023-01
13105,1364,203,10,29,2024-01-27,2.0,511.82,0.15,PayPal,Completed,870.09,2024-01
13106,885,62,8,24,2024-02-03,1.0,539.25,0.2,Credit Card,Completed,431.4,2024-02
13107,1581,68,6,14,2024-11-27,3.0,15.0,0.0,PayPal,Completed,45.0,2024-11
13108,1770,38,4,26,2024-10-06,5.0,142.98,0.15,Cash,Completed,607.66,2024-10
13109,1548,47,8,19,2024-10-26,5.0,126.89,0.1,Gift Card,Completed,571.01,2024-10
13110,697,154,3,43,2025-07-06,5.0,214.32,0.2,Credit Card,Shipped,857.28,2025-07
13111,1011,72,1,50,2025-08-27,1.0,301.36,0.0,Gift Card,Completed,301.36,2025-08
13112,862,239,11,12,2023-09-01,2.0,337.62,0.2,Gift Card,Returned,540.19,2023-09
13113,1388,81,6,9,2025-08-24,6.0,379.78,0.0,Credit Card,Returned,2278.68,2025-08
13114,922,199,9,38,2025-06-12,3.0,314.59,0.15,PayPal,Shipped,802.2,2025-06
13115,304,267,7,40,2023-05-16,5.0,139.61,0.0,PayPal,Cancelled,698.05,2023-05
13116,784,74,12,10,2024-08-19,2.0,292.63,0.1,Cash,Completed,526.73,2024-08
13117,176,26,10,21,2023-03-12,5.0,68.26,0.0,Gift Card,Pending,341.3,2023-03
13118,662,228,8,24,2024-04-11,6.0,247.35,0.1,PayPal,Returned,1335.69,2024-04
13119,41,98,4,26,2024-03-30,3.0,263.06,0.0,PayPal,Completed,789.18,2024-03
13120,212,32,11,12,2023-06-16,6.0,162.12,0.15,Cash,Pending,826.81,2023-06
13121,425,251,11,7,2024-02-19,6.0,355.21,0.1,Credit Card,Completed,1918.13,2024-02
13122,359,253,11,33,2025-05-06,3.0,101.3,0.2,Debit Card,Completed,243.12,2025-05
13123,1041,35,8,24,2024-10-14,6.0,53.95,0.05,PayPal,Cancelled,307.52,2024-10
13124,1161,263,3,20,2024-11-13,1.0,47.7,0.0,PayPal,Pending,47.7,2024-11
13125,404,66,1,36,2025-02-08,1.0,330.95,0.0,Credit Card,Cancelled,330.95,2025-02
13126,150,209,1,36,2025-07-26,1.0,193.95,0.1,Credit Card,Returned,174.56,2025-07
13127,1227,27,12,17,2025-09-02,6.0,565.88,0.1,Gift Card,Pending,3055.75,2025-09
13128,1107,276,2,37,2025-05-24,6.0,394.14,0.05,Cash,Completed,2246.6,2025-05
13129,1585,132,15,44,2025-01-10,3.0,127.63,0.0,PayPal,Cancelled,382.89,2025-01
13130,642,14,15,16,2023-07-04,4.0,379.66,0.05,Gift Card,Cancelled,1442.71,2023-07
13131,1297,199,9,38,2025-07-08,5.0,314.59,0.15,Gift Card,Completed,1337.01,2025-07
13132,344,261,9,38,2025-07-30,5.0,638.9,0.2,Cash,Pending,2555.6,2025-07
13133,1581,127,7,40,2023-02-12,4.0,90.5,0.0,Credit Card,Shipped,362.0,2023-02
13134,1771,248,6,14,2025-04-15,3.0,230.55,0.2,Gift Card,Pending,553.32,2025-04
13135,1582,292,14,8,2025-04-27,1.0,398.38,0.0,Debit Card,Completed,398.38,2025-04
13136,1857,111,15,44,2025-01-15,5.0,123.3,0.2,Gift Card,Shipped,493.2,2025-01
13137,831,88,8,24,2025-01-01,3.0,291.53,0.0,Cash,Pending,874.59,2025-01
13138,1713,267,3,43,2025-10-18,5.0,139.61,0.05,Gift Card,Shipped,663.15,2025-10
13139,1682,194,4,26,2024-06-23,2.0,35.78,0.0,Cash,Completed,71.56,2024-06
13140,174,123,14,47,2025-09-14,6.0,203.09,0.2,Cash,Completed,974.83,2025-09
13141,376,158,2,3,2025-04-02,2.0,324.07,0.0,Credit Card,Completed,648.14,2025-04
13142,1872,253,5,48,2023-05-07,6.0,101.3,0.0,Cash,Completed,607.8,2023-05
13143,169,245,10,6,2023-05-07,1.0,328.64,0.0,Debit Card,Completed,328.64,2023-05
13144,741,40,9,25,2023-02-19,4.0,408.98,0.05,Cash,Shipped,1554.12,2023-02
13145,150,61,12,17,2025-06-27,5.0,172.42,0.0,Debit Card,Pending,862.1,2025-06
13146,1208,69,1,36,2025-09-20,6.0,444.45,0.15,PayPal,Cancelled,2266.69,2025-09
13147,85,65,13,46,2024-08-09,3.0,543.26,0.0,PayPal,Completed,1629.78,2024-08
13148,381,23,10,21,2025-06-25,6.0,298.77,0.1,Debit Card,Completed,1613.36,2025-06
13149,479,103,7,40,2025-01-21,4.0,220.08,0.0,Credit Card,Cancelled,880.32,2025-01
13150,658,238,9,25,2023-12-09,1.0,196.9,0.15,Gift Card,Completed,167.36,2023-12
13151,1206,12,13,30,2025-07-26,1.0,582.22,0.0,Credit Card,Completed,582.22,2025-07
13152,873,154,11,7,2023-06-07,6.0,214.32,0.1,PayPal,Cancelled,1157.33,2023-06
13153,1719,110,1,36,2023-11-26,2.0,570.1,0.05,Debit Card,Returned,1083.19,2023-11
13154,598,92,1,22,2023-06-03,6.0,665.8,0.0,Gift Card,Pending,3994.8,2023-06
13155,551,273,12,10,2025-10-31,6.0,265.88,0.0,Cash,Cancelled,1595.28,2025-10
13156,1004,53,1,22,2024-12-01,1.0,459.8,0.0,Credit Card,Cancelled,459.8,2024-12
13157,1313,139,5,23,2024-08-23,6.0,334.0,0.0,Gift Card,Completed,2004.0,2024-08
13158,1882,6,12,11,2023-09-27,1.0,628.51,0.05,Credit Card,Returned,597.08,2023-09
13159,308,226,8,24,2025-08-02,6.0,522.95,0.15,Debit Card,Returned,2667.04,2025-08
13160,1160,17,1,22,2023-05-08,2.0,307.03,0.05,PayPal,Returned,583.36,2023-05
13161,379,243,11,7,2024-06-24,6.0,523.63,0.05,Cash,Shipped,2984.69,2024-06
13162,1715,269,10,4,2025-10-08,4.0,260.22,0.0,Cash,Pending,1040.88,2025-10
13163,197,288,13,46,2024-03-09,5.0,367.22,0.0,Gift Card,Shipped,1836.1,2024-03
13164,1642,215,4,34,2025-02-17,5.0,108.22,0.1,Debit Card,Returned,486.99,2025-02
13165,165,90,10,4,2023-09-01,3.0,483.64,0.2,Gift Card,Shipped,1160.74,2023-09
13166,331,29,8,24,2024-07-30,4.0,197.73,0.15,Gift Card,Shipped,672.28,2024-07
13167,377,147,1,36,2023-09-17,4.0,433.97,0.0,PayPal,Shipped,1735.88,2023-09
13168,1753,218,8,39,2025-02-11,3.0,95.1,0.05,PayPal,Returned,271.03,2025-02
