inventory_id,store_id,product_id,stock_quantity,reorder_level,last_restock_date
2381,14,79,333,41,2025-01-25
2382,14,20,57,41,2025-04-10
2383,14,64,329,20,2025-11-28
2384,14,6,478,11,2025-12-21
2385,14,120,270,36,2025-06-24
2386,14,126,448,19,2025-04-24
2387,14,29,463,38,2025-08-25
2388,14,226,231,18,2025-10-23
2389,14,270,220,35,2025-12-16
2390,14,218,165,36,2025-04-07
2391,14,286,99,39,2025-01-02
2392,14,135,57,27,2025-02-01
2393,14,142,330,12,2026-01-26
2394,14,205,322,32,2025-03-20
2395,14,269,416,38,2025-10-02
2396,14,175,32,11,2025-07-08
2397,14,254,166,43,2025-12-04
2398,14,119,23,12,2025-01-13
2399,14,189,471,19,2025-09-05
2400,14,63,438,21,2026-01-09
2401,14,65,65,14,2025-06-08
2402,14,96,95,30,2025-08-26
2403,14,243,339,22,2025-03-03
2404,14,52,217,11,2025-11-06
2405,14,295,154,24,2025-10-21
2406,14,124,354,17,2026-01-29
2407,14,217,470,23,2026-01-26
2408,14,198,203,43,2025-11-18
2409,14,11,355,15,2025-09-11
2410,14,282,84,12,2025-04-12
2411,14,238,62,22,2025-07-13
2412,14,144,318,32,2025-06-29
2413,14,213,363,19,2025-09-23
2414,14,32,397,35,2025-04-01
2415,14,264,464,11,2025-11-04
2416,14,42,330,21,2025-10-22
2417,14,31,371,50,2025-09-06
2418,14,197,401,25,2025-06-26
2419,14,102,65,33,2025-11-12
2420,14,72,180,23,2025-05-01
2421,14,21,75,20,2025-03-19
2422,14,164,327,38,2025-04-27
2423,14,131,358,49,2025-04-08
2424,14,191,457,43,2025-11-05
2425,14,16,311,21,2025-01-01
2426,14,289,147,33,2025-08-31
2427,14,100,353,24,2026-02-05
2428,14,283,181,24,2025-03-08
2429,14,215,116,37,2025-08-07
2430,14,78,44,42,2025-06-29
2431,14,127,497,12,2025-08-29
2432,14,150,203,15,2025-01-26
2433,14,25,282,39,2025-01-24
2434,14,134,261,21,2025-07-19
2435,14,138,310,41,2025-03-03
2436,14,30,391,42,2025-03-23
2437,14,50,424,22,2025-07-15
2438,14,204,19,16,2025-01-08
2439,14,199,251,17,2025-03-21
2440,14,13,202,16,2025-07-01
2441,14,140,330,45,2025-04-24
2442,14,224,457,45,2025-12-14
2443,14,152,286,50,2025-04-04
2444,14,263,361,15,2025-09-10
2445,14,180,341,50,2025-08-11
2446,14,38,472,26,2025-10-01
2447,14,237,440,26,2026-02-04
2448,14,92,206,40,2025-04-13
2449,14,157,166,38,2026-01-21
2450,14,177,134,18,2025-03-16
2451,14,267,107,23,2025-12-20
2452,14,51,78,19,2025-03-24
2453,14,128,470,42,2025-01-09
2454,14,3,324,16,2026-01-22
2455,14,61,311,28,2025-05-10
2456,14,85,78,32,2025-10-14
2457,14,159,343,46,2025-03-20
2458,14,265,367,50,2025-04-05
2459,14,248,91,32,2025-07-27
2460,14,300,29,34,2025-04-04
2461,14,54,420,49,2025-06-22
2462,14,57,108,33,2025-12-02
2463,14,62,25,34,2025-05-05
2464,14,95,426,50,2026-01-05
2465,14,69,245,25,2025-02-04
2466,14,165,437,17,2025-09-30
2467,14,257,28,27,2025-07-23
2468,14,166,350,41,2025-05-22
2469,14,235,53,25,2025-01-04
2470,14,229,248,30,2025-04-28
2471,14,4,438,45,2025-06-06
2472,14,201,395,17,2025-12-01
2473,14,151,287,30,2025-03-18
2474,14,174,6,14,2025-04-23
2475,14,27,396,34,2025-03-31
2476,14,24,205,13,2025-09-18
2477,14,111,401,28,2025-12-06
2478,14,234,204,24,2025-10-20
2479,14,15,424,40,2025-12-03
2480,14,207,187,34,2025-02-02
2481,14,188,160,27,2025-09-01
2482,14,261,23,33,2025-06-13
2483,14,46,128,46,2025-02-07
2484,14,221,409,21,2025-11-17
2485,14,162,337,14,2025-07-08
2486,14,185,44,37,2026-01-04
2487,14,112,137,14,2025-02-09
2488,14,196,289,31,2025-06-18
2489,14,136,219,27,2025-01-09
2490,14,178,291,15,2025-10-23
2491,14,256,369,34,2025-10-31
2492,14,143,108,47,2025-06-14
2493,14,271,230,45,2025-09-12
2494,14,106,183,21,2025-01-31
2495,14,23,244,10,2025-03-12
2496,14,132,9,26,2025-03-28
2497,14,294,222,20,2025-12-08
2498,14,194,7,14,2025-11-15
2499,14,40,443,41,2025-02-19
2500,14,203,69,15,2025-03-18
2501,14,230,157,14,2025-04-14
2502,14,47,292,25,2026-01-20
2503,14,202,366,37,2025-11-14
2504,14,147,206,39,2025-09-30
2505,14,115,290,39,2025-07-27
2506,14,26,18,46,2025-09-25
2507,14,76,242,23,2025-02-07
2508,14,223,84,37,2025-09-09
2509,14,149,457,40,2025-04-29
2510,14,179,40,48,2026-01-30
2511,14,56,94,18,2025-08-13
2512,14,291,333,34,2025-12-12
2513,14,208,391,11,2025-08-24
2514,15,78,356,46,2025-09-29
2515,15,101,273,49,2025-09-01
2516,15,186,332,44,2025-08-04
2517,15,86,180,25,2025-11-23
2518,15,162,479,23,2025-11-20
2519,15,189,350,46,2025-12-24
2520,15,104,354,29,2025-04-14
2521,15,26,59,48,2025-02-16
2522,15,152,322,34,2025-06-18
2523,15,105,158,22,2025-01-16
2524,15,168,488,42,2025-12-11
2525,15,133,371,47,2025-11-23
2526,15,30,171,21,2025-04-30
2527,15,267,63,19,2025-01-24
2528,15,266,81,17,2025-10-28
2529,15,296,35,32,2025-01-13
2530,15,44,396,32,2025-09-06
2531,15,31,413,34,2025-05-20
2532,15,107,144,46,2025-11-24
2533,15,224,233,28,2025-09-03
2534,15,139,3,13,2025-01-01
2535,15,216,71,36,2025-10-15
2536,15,205,237,35,2025-06-06
2537,15,72,158,44,2025-12-07
2538,15,13,390,37,2025-09-12
2539,15,178,205,29,2025-10-21
2540,15,109,229,47,2025-08-19
2541,15,276,472,29,2025-02-15
2542,15,273,214,22,2025-07-17
2543,15,180,455,32,2025-08-07
2544,15,144,353,12,2025-05-12
2545,15,112,439,31,2025-01-17
2546,15,125,11,36,2025-05-06
2547,15,52,180,30,2025-12-24
2548,15,213,112,40,2025-04-12
2549,15,161,19,47,2026-01-14
2550,15,90,197,27,2025-10-17
2551,15,230,218,49,2025-04-06
2552,15,76,492,39,2025-08-14
2553,15,241,40,17,2025-11-22
2554,15,23,289,32,2025-03-12
2555,15,42,291,34,2025-04-25
2556,15,155,164,23,2025-01-26
2557,15,290,355,33,2025-10-31
2558,15,80,238,10,2025-04-02
2559,15,211,188,32,2025-02-26
2560,15,103,82,43,2025-03-24
2561,15,289,236,36,2025-12-12
2562,15,234,105,37,2025-06-03
2563,15,117,120,15,2025-06-10
2564,15,220,314,28,2025-09-26
2565,15,170,317,45,2025-10-19
2566,15,174,390,31,2025-11-10
2567,15,239,201,32,2025-05-25
2568,15,135,211,37,2025-05-07
2569,15,278,152,31,2026-01-21
2570,15,64,134,28,2026-01-17
2571,15,185,113,29,2025-12-30
2572,15,120,131,14,2025-06-06
2573,15,225,313,17,2025-07-22
2574,15,284,291,48,2025-10-29
2575,15,263,125,48,2025-05-05
2576,15,122,426,26,2025-05-22
2577,15,21,296,38,2025-05-26
2578,15,298,115,46,2025-05-19
2579,15,199,449,36,2025-05-16
2580,15,281,8,43,2026-01-24
2581,15,228,346,45,2025-03-29
2582,15,55,74,24,2025-01-25
2583,15,1,303,31,2025-09-14
2584,15,173,215,18,2025-11-06
2585,15,201,370,40,2026-01-06
2586,15,88,478,23,2025-10-22
2587,15,172,342,44,2025-11-25
2588,15,4,394,43,2025-10-26
2589,15,261,439,27,2025-02-21
2590,15,87,127,20,2025-02-23
2591,15,11,495,10,2026-01-25
2592,15,181,292,38,2025-03-08
2593,15,251,31,21,2025-02-28
2594,15,18,440,40,2026-01-25
2595,15,188,22,40,2025-06-17
2596,15,95,154,43,2025-06-28
2597,15,116,98,28,2025-11-19
2598,15,238,363,36,2025-07-09
2599,15,99,172,40,2025-10-27
2600,15,265,67,18,2025-01-20
2601,15,130,125,10,2025-01-22
2602,15,195,154,27,2025-10-18
2603,15,153,221,29,2025-07-15
2604,15,115,475,14,2025-03-17
2605,15,56,370,49,2025-04-25
2606,15,142,290,13,2025-01-15
2607,15,9,72,32,2025-02-24
2608,15,37,69,17,2025-04-15
2609,15,191,375,39,2025-06-20
2610,15,285,439,35,2025-07-02
2611,15,176,270,48,2025-07-20
2612,15,60,97,31,2025-10-26
2613,15,286,172,50,2025-12-13
2614,15,235,429,40,2025-01-02
2615,15,159,284,37,2025-02-10
2616,15,146,472,46,2025-11-09
2617,15,81,111,14,2025-05-14
2618,15,51,361,33,2025-10-10
2619,15,8,152,22,2025-05-13
2620,15,91,356,30,2025-07-23
2621,15,193,198,24,2025-02-13
2622,15,102,37,24,2025-10-05
2623,15,194,281,33,2025-01-25
2624,15,3,453,23,2025-06-01
2625,15,163,455,21,2025-04-08
2626,15,77,424,36,2025-03-22
2627,15,136,477,18,2025-01-18
2628,15,198,439,25,2025-04-10
2629,15,36,158,39,2025-05-30
2630,15,277,93,26,2025-07-28
2631,15,38,106,16,2025-01-10
2632,15,231,154,24,2025-12-06
2633,15,190,230,47,2025-08-01
2634,15,119,258,35,2026-02-05
2635,15,184,420,44,2025-01-15
2636,15,94,16,45,2025-11-30
2637,15,247,160,19,2025-10-19
2638,15,16,440,27,2025-07-15
2639,15,75,385,47,2025-01-26
2640,15,279,78,15,2025-11-28
2641,15,253,339,41,2025-08-13
2642,15,250,455,28,2025-02-02
2643,15,61,238,26,2025-04-07
2644,15,40,19,29,2025-04-17
2645,15,233,430,30,2025-01-30
2646,15,143,79,24,2025-10-02
2647,15,252,406,33,2025-01-25
2648,15,110,83,20,2025-10-14
2649,15,63,312,27,2025-08-05
2650,15,274,200,31,2025-04-03
2651,15,151,229,31,2026-01-09
2652,15,175,446,20,2025-04-12
2653,15,223,102,18,2025-09-24
2654,15,246,78,49,2025-04-30
2655,15,121,4,18,2025-01-09
2656,15,43,68,31,2025-07-25
2657,15,256,293,16,2025-04-21
2658,15,92,104,10,2025-04-28
2659,15,165,11,24,2025-04-12
2660,15,217,129,36,2025-08-28
2661,15,93,225,14,2026-01-11
2662,15,132,354,17,2025-12-10
2663,15,15,461,37,2025-08-22
2664,15,245,186,10,2025-08-13
2665,15,127,438,37,2025-03-14
2666,15,85,397,40,2025-11-09
2667,15,54,312,32,2026-01-20
2668,15,240,416,30,2025-05-08
2669,15,297,460,13,2025-03-30
2670,15,229,142,33,2025-04-18
2671,15,145,28,15,2025-03-30
2672,15,254,466,24,2026-01-12
2673,15,32,297,45,2026-01-30
2674,15,160,132,41,2025-03-29
2675,15,106,120,11,2025-04-21
2676,15,46,138,18,2025-01-24
